mileage
20125
77000
22105
6574
22591
28970
52000
6821
14000
31911
72053
32594
1401
574
23150
6821
2408
14550
2157
9785
23354
5571
61170
15945
29452
22210
26633
29257
32009
22420
15588
17120
9342
23277
23317
12090
11016
40683
33072
8388
17876
37425
49026
10525
16527
7562
1816
35588
42000
976
36555
24790
25724
34012
18980
15500
14026
29311
26413
57677
9425
9500
10360
11935
33000
13082
30856
23073
8050
27924
14778
29759
12500
10360
15100
17121
34802
67441
23995
11485
15700
13347
56307
20833
31512
11323
19701
20718
29855
8484
44277
23998
34866
20779
1373
50425
35655
37119
25000
8246
43602
27980
23191
39513
24584
35987
27154
30712
24709
30159
36253
4312
65545
13498
17221
30233
22500
9844
19285
15208
20624
24900
35700
17001
10398
30241
30996
32245
18837
3120
16821
22169
34586
16197
16471
32601
10696
18993
20644
24311
6849
42788
7601
14020
19404
15281
24306
38996
19450
51358
36526
40039
40070
3601
37825
7469
10320
24155
28502
20115
17669
18624
15958
8965
200
3471
8227
5019
25509
2224
16045
26856
10346
33618
15699
16463
13146
12743
21403
20249
7350
22350
41321
11424
20050
30419
51642
7788
8125
22500
13120
13859
29015
45211
27602
24260
49374
35098
9857
37871
52000
7320
26566
20675
14200
28204
23173
28548
21805
20050
13196
29466
8011
53854
25345
15821
1404
32685
29847
8579
26758
16424
8793
16795
9386
35121
43364
18693
12985
5760
31728
23533
21198
15107
18629
13904
22268
56996
9626
22269
17873
7069
8963
15871
20789
8370
3745
12327
21076
8324
26889
19495
9053
27098
32358
12971
8204
30613
10601
37774
26710
45357
39963
24868
21255
29377
20471
35101
29970
15775
34185
43059
18572
44795
23156
76920
57140
22770
18901
14320
14840
12367
12898
34864
40400
81705
17140
5100
25130
10542
63965
19600
15123
6280
7960
24430
23257
17190
4320
15203
87210
18880
32610
48990
10440
19680
10564
52354
11324
15025
21134
21608
7155
17530
21390
24410
51926
50000
5400
10994
13486
49063
43681
41000
36218
21690
34985
34000
29103
16390
5931
8785
4042
33920
20775
11792
6912
20436
60257
4000
19736
49628
13356
28000
33705
7282
8378
29581
2500
14646
23000
21000
63475
19000
19377
42752
30273
12356
8028
12080
13000
35000
23003
12188
25071
18518
18927
24630
3100
17111
37481
19228
33705
20069
22777
1966
4159
28854
3381
1987
19360
34408
40271
28417
9523
34058
19569
12711
12706
10698
3746
1378
1993
29823
37000
21329
19948
15100
71402
1000
20175
31215
21668
22788
35765
33778
47952
473
15723
9867
3099
9231
14078
9797
13070
27022
9081
24277
26424
7451
4360
18595
63379
27031
3947
13263
11996
31623
23272
17390
31475
17468
28230
23654
16564
9766
12121
26463
23400
14864
14500
49699
64754
12636
28965
3106
21254
23183
12941
3588
29740
14054
15865
7452
26989
13046
19762
22224
6210
5886
30690
36021
31865
21852
12995
31865
6500
22336
25465
10995
16788
5393
24566
14233
6688
18965
3991
5373
10492
6335
26191
24690
9687
8102
13551
11833
1910
15462
2000
5599
12936
14408
29568
43492
10038
19715
2000
15054
8000
3491
4321
4463
12550
15000
17591
14387
29720
29000
24525
31628
53234
29255
18636
15179
11080
14615
13552
15597
1034
21403
15582
20453
15525
43477
10024
43859
4234
21488
19800
11327
13675
17163
26176
24000
13200
6043
26600
50229
29906
10540
13767
8437
12012
19720
69000
11087
16647
8215
11206
25700
11682
15504
2070
21736
14150
38126
21393
24690
20421
23708
15096
44150
36167
11684
16867
6907
5473
17264
12514
6256
10308
12333
11403
8778
23550
8355
15772
12859
9290
16000
3000
23774
14916
11989
19500
60067
5000
20295
12087
15006
5
4
33031
4956
34302
41466
23025
9641
10700
31130
3503
10335
6051
16976
24563
27152
24851
16508
26191
10180
34795
20357
29808
12391
1124
22206
21689
25296
5361
11446
8138
8116
18613
31154
14108
49731
9612
1069
31783
19957
14678
9
22148
18525
9
12222
11107
35768
32621
36059
10105
5693
5973
3180
9363
14249
16300
10596
12006
9119
20860
43621
28783
23068
14970
13839
9032
12418
30107
8865
4835
5176
5548
9314
11880
3391
46722
5644
29694
16823
32081
33289
29852
6285
35586
28110
3417
7106
43335
27483
25826
29090
2764
12314
11500
1983
8156
7400
22736
14214
17152
26000
14000
5775
33199
4117
13996
29456
9446
22421
23965
17196
24114
39133
14875
14001
19114
41193
12714
17303
17447
16447
24117
12010
2119
2441
7292
13114
25414
45558
9114
31881
28445
3187
17356
48117
32994
2080
9397
10525
15699
76517
22247
8044
41558
5
2340
25441
26468
32883
5942
25354
32315
13003
9911
36342
45500
25108
9133
18803
5771
10294
32887
10114
8355
8029
36331
21689
63978
32956
16604
50714
150
8600
7000
12000
8951
12568
7500
11500
7538
4500
3800
25
25
12689
4344
3816
19987
8559
25
25
1133
11849
49682
39675
70020
41000
27490
6173
10099
22414
28904
1971
22627
9078
7513
17250
22362
36405
11596
36076
51032
19000
17532
23663
26920
20511
5100
3491
25418
22695
17930
45000
23628
9835
17954
19615
15603
33101
22000
9900
19588
16806
2
981
10582
10
31413
25000
35562
39206
26710
15300
40706
22549
19527
3456
13524
9589
35904
1237
70000
8900
12458
58499
8109
1769
28736
44415
54473
38567
15929
14964
2114
14022
44052
5336
70167
2557
29894
31413
7962
24198
24379
20675
23058
25775
49039
10236
53000
9012
6432
47511
21020
21056
58856
28604
33673
42741
2796
60020
18569
14704
5408
6365
4773
6165
5254
6766
3819
15441
6986
28993
25683
5088
5607
8461
18848
4967
2563
3768
7161
7011
6026
2326
79032
7768
25132
29271
4689
3900
34934
3986
4034
39869
25324
6772
50556
27722
16000
23615
41480
18325
5069
11299
6000
6065
5395
3797
14606
7403
17412
52454
41652
3836
11231
5800
3693
30987
3851
44214
24499
25000
3902
4604
8065
9480
2761
5937
15436
27365
5797
3711
2812
6525
34727
604
2286
5938
10181
12860
16333
6692
21692
3942
11455
2696
11433
7380
28977
20305
1225
35657
9245
15413
14107
32649
18505
47151
35754
43455
34500
25575
30421
15717
16696
29984
19220
4000
46200
33040
17500
69775
8770
28023
36000
36001
20413
1114
9977
21808
7294
46769
5850
1378
34207
35916
3056
5000
1127
2591
12457
13500
20560
11823
25847
15781
7835
6301
47481
27450
24123
8500
10095
6610
3316
3578
6677
19923
5111
12480
39845
43825
1500
36512
9613
11775
8958
28594
58000
7714
22640
15052
40329
19029
51275
26500
9822
21821
11525
14150
11162
14188
16572
14140
9400
34748
21041
2627
23360
2251
11988
20585
41080
11000
51500
10995
13500
10142
23573
8810
679
6000
16448
16400
7929
8769
10137
20300
19784
15226
8676
27799
10924
41459
28000
19000
5990
16998
15472
46982
6861
44011
42321
30513
16900
6880
12772
20490
21973
14841
11373
18284
13849
11200
23877
18500
35013
41013
29000
25000
26165
13252
9816
9473
9347
21063
21506
8996
33965
25596
11883
5896
53996
14702
32996
10000
4986
31922
14361
17109
12996
32000
5196
30000
43000
39842
12091
3325
6174
22362
49989
20000
5764
27787
18250
25996
31044
28916
7284
37709
9643
75452
22894
25006
28896
6000
6000
30856
18700
28443
13101
17334
72472
10260
18593
11340
13467
11465
9891
4998
48050
9643
32190
10290
1562
9683
6775
35597
24700
46839
1000
12189
4036
20740
50096
13093
22465
26791
9100
17250
8736
14150
9070
46706
5691
6150
13659
11772
36788
10128
61042
5951
17660
13283
11112
13607
12567
18888
9279
30184
36111
23111
17211
24616
48200
41855
17279
15122
9989
8748
14655
15432
15237
26522
9851
31255
22889
10512
25823
22909
24100
23802
20275
34039
20020
41111
11521
9991
10513
7906
24683
21709
1899
35000
7885
52667
26599
41074
7414
50
18946
13049
30338
7640
10842
20415
17212
33204
24654
11970
11903
7885
15636
9721
6020
5988
7869
10403
44797
33710
26308
29400
28544
37865
50980
7452
16921
41240
13874
9321
21916
35841
28112
17750
6553
53222
16845
11102
18256
19678
20216
9857
28698
3456
9034
27855
27500
50033
22164
4263
22978
13297
35137
3150
11125
2845
19205
14274
28290
17511
9413
25234
2999
29931
10741
19195
3113
4256
15031
3970
3033
3696
8935
5496
11444
16704
2250
14600
29600
1985
1442
9100
13692
36104
12017
44571
19280
10225
18121
15000
12600
13000
8500
6400
8788
9469
6271
8394
13228
6199
5286
15000
100
100
2500
4500
1974
27878
21100
11752
1000
15027
12000
29440
11100
16387
80000
29257
12493
14500
47517
20718
41054
23000
28836
12034
16800
32819
11450
13458
40000
24000
46604
42000
23759
9045
11656
17217
48160
6312
23690
6514
22000
19597
18500
5855
19000
6434
6896
19900
39000
10122
24165
55104
100
6294
46510
14072
3950
25
14322
41143
25750
8799
32590
47988
25683
17305
36500
17409
45000
48344
46344
12066
2847
36992
33659
32398
19464
9600
12410
11990
10701
10091
8303
54225
17306
11133
14401
40940
20004
14301
23271
7881
15750
39800
20674
55000
21691
41629
49479
44186
2700
43500
14800
39000
14600
18610
18633
10571
30778
5626
7102
13000
34000
36413
12000
13432
3546
12444
30121
42472
1219
12600
1905
14999
9870
4589
4895
6113
5000
3000
24000
69588
57000
6817
15900
2940
3560
38978
14000
27220
16600
83288
6635
60572
16523
8802
21128
22000
22000
40100
37547
40712
2291
13974
49617
19600
13663
1822
13482
9169
46953
21754
6903
12641
38648
39498
5962
26313
20927
6487
15830
2480
4725
19325
3160
13420
28300
7420
6818
2732
8866
7122
5925
19383
10984
26897
24635
6617
31500
20906
20272
27830
21090
2422
5633
13986
25071
6009
12805
37521
7195
10010
7244
43067
15010
2732
27621
25054
2320
45000
2191
20924
11936
9980
24974
28790
14982
19453
8052
13500
17000
7891
9133
14964
27301
54913
18084
1806
26325
14604
6779
6816
58173
18416
3049
3591
17500
50500
20789
45149
22581
23827
21981
8561
6118
24434
4176
9922
5326
13331
24242
14000
29380
13216
3276
2609
23188
43150
46344
43163
41515
13410
53000
81300
82000
11651
5722
2781
6640
4988
5026
23500
120000
31482
19540
31649
6000
6899
6598
28325
17095
9870
18708
21200
13755
40254
15000
104000
39000
41000
89000
19108
20983
15000
15248
13626
36916
8987
16733
3342
16395
30500
22518
14813
37000
68000
18000
35000
26285
33000
24242
43358
21417
48402
15724
8281
70544
45876
36100
80269
15942
30000
50157
19394
66000
11200
115000
66279
5348
38000
60000
30984
15036
13830
41569
47233
27966
9165
41965
5280
34767
37294
42600
21000
15990
16058
17848
29001
2275
9662
22422
59
8207
44820
27788
20722
53365
8807
17577
25371
35882
10788
28558
30252
10993
7797
8950
34465
28900
9989
9851
29055
20788
29399
16040
6148
52682
51000
23506
16751
13641
4492
25148
23487
5708
39909
42658
20103
11554
20883
14258
29395
34873
37729
33323
7144
18615
29479
20213
11898
2203
5031
261
192
34928
211
413
15052
14230
6659
22305
5541
12428
15289
2442
35289
56032
36087
4546
23912
45763
12038
41993
26264
44552
43325
22775
23330
36106
18171
65044
21968
87263
32498
19973
60254
18432
66575
7925
14997
21573
30500
48677
5343
26601
11200
66000
61000
21000
24000
4222
20
8489
11664
19088
16101
20
24000
7857
18145
124309
36524
20
1115
7300
35930
18596
789
10589
3256
10922
20312
1209
5274
35987
107000
90000
2512
43470
7619
18780
12000
7500
4050
9000
18324
4690
1488
28293
19882
8322
19694
82330
61151
81639
8740
12640
11245
20559
7489
3242
11231
29000
21854
64373
40215
6817
4858
35995
7965
11075
8410
14202
10276
4228
30114
34989
14598
9936
2450
20083
16823
14570
13126
12077
784
25262
99000
94000
42000
4416
20399
65895
29328
27096
78500
11247
16331
14007
4186
19000
31000
29000
1563
68150
15659
92200
12798
63400
10
3600
73390
86000
48830
55380
9000
6000
19000
27000
23339
23000
27000
28000
29889
71000
22000
11700
23000
11000
79000
20556
33894
18255
10386
14094
25000
1558
26335
55000
12537
34129
27848
26533
5153
15015
23273
48144
13728
7740
14362
23389
13800
41000
62000
20800
4187
31336
8059
15796
21940
14832
16895
34528
30183
7745
33430
27969
13242
3500
23125
12374
50841
41830
30760
11000
25601
31490
16089
917
18315
32851
18000
4804
13873
19775
5406
16295
16258
6125
43872
9416
23565
1000
16720
10690
13472
11057
15562
11071
40185
9282
5000
62885
32698
12500
48000
62000
93000
14000
20000
19000
32000
69000
23000
34272
39400
61000
25582
32265
17970
8504
845
5058
10644
4092
4250
12760
6550
21975
16014
100418
33307
5000
1494
10837
25092
34849
2000
54360
36799
11936
11981
26986
21524
23310
26509
54775
5681
31590
47352
22214
3222
12259
6533
49636
22931
20576
21661
14410
31683
2000
10997
21670
30275
18918
7497
66158
6759
15716
8049
17729
24958
25613
14494
29386
30000
25000
100000
71788
51102
26987
65069
79744
15083
16618
30214
17059
78457
1702
8241
26400
22750
1841
20115
19184
15260
5000
17049
4061
16237
5000
39066
2892
23160
10784
27734
23296
11482
11872
40079
43093
16548
12834
7781
40681
26
3959
38000
45678
15134
5395
30793
27503
19176
19377
23855
4126
2789
3385
4193
21049
4144
39364
28801
541
50920
38409
28121
29243
79304
53042
38876
30805
39964
27600
27600
42588
16589
12208
19252
53042
33487
4897
22409
27405
43451
19975
21432
21432
66532
27222
8200
58680
37931
28150
61705
42208
19608
14425
33126
43105
26469
11740
75130
16576
12699
12896
30468
55360
26228
54815
28751
44562
30827
48278
11313
12300
34922
27000
21202
48125
26677
28453
52525
11849
32907
95570
18688
29353
19300
25862
35394
10687
28865
47000
19365
74745
29771
7350
28102
63652
13432
52890
22210
44798
40618
23887
3589
25143
5631
50240
68219
55980
16565
45495
17884
25797
11964
63911
55045
35358
63996
76000
23000
29798
30718
53000
15000
47100
33301
50839
23169
38441
33203
18085
38716
30505
13727
19904
29641
36755
11529
14761
46162
13452
16230
38613
38991
26827
14753
42171
47141
46752
47218
39123
72963
24329
44500
28358
47474
12890
13394
17948
34230
34455
31956
23021
15100
30973
47300
38937
17104
40648
21839
15770
9998
37452
20100
15459
26082
31500
25600
15424
25000
48532
22382
31453
24392
12548
42381
19022
24975
36645
35372
9635
15066
39912
28662
50583
34905
45560
11866
26966
19417
40294
21658
10106
24389
30787
33401
52368
25404
29054
30190
20508
20487
62000
24765
21138
40724
36801
57768
6881
16113
17354
23021
11395
55707
25181
35417
53987
27458
31601
43072
16951
23326
60501
34671
87212
26063
27911
58017
15500
3363
29329
42988
41200
33462
12500
20487
25699
32000
17500
9275
8479
34000
41529
23624
31814
30999
34446
36751
32286
44722
35041
40323
8500
40323
27599
26961
8690
52482
45285
32336
16169
45751
45592
35916
30729
21000
4500
29050
45390
24842
50211
31348
54106
27055
29201
7126
26281
59222
39972
65000
44366
16400
32444
62274
49118
42415
11097
14252
45599
26559
22457
29847
53847
11782
14782
27299
23780
26873
26774
14899
12493
23916
11000
32624
30302
41959
41959
11882
39888
42015
13821
20447
16514
31177
11898
7700
21307
9596
24023
52317
15500
15863
32227
46694
17558
27549
18683
25201
42136
16092
20317
23565
27351
47030
69995
28498
16998
13194
47541
40133
48315
13147
39248
27717
41982
28879
54676
19189
51996
8496
41000
34110
50000
24500
16576
36719
87650
9197
64108
28000
71106
50309
25461
21195
25000
16000
31421
31085
19933
89750
56000
19479
33371
36919
32000
38300
13250
46988
19111
40418
20996
19628
25234
56272
25000
17234
20599
22458
41281
38254
34400
30587
34879
31239
53236
46817
17363
20124
37643
51535
10526
4834
32040
14497
34500
12000
19000
15100
44496
27974
34000
82195
24900
12567
16137
30460
13000
36453
29640
42133
52113
19149
28350
12780
54533
47988
28122
17707
19369
29031
42311
8565
38237
51295
44000
19000
15984
27191
23567
15000
26500
32500
43450
9246
23102
29500
24984
41000
29850
39235
18102
31800
19913
31120
16420
17775
31718
18601
27721
18144
22352
24967
55838
9976
17785
22200
19102
51939
26847
21699
14383
40664
47776
63774
20209
31280
25504
11153
19714
70546
107000
40000
11928
18000
31000
30896
48002
38986
23366
8962
38095
65119
39771
18676
27110
46599
50119
14977
11870
19541
22594
58787
65073
37202
54904
29167
54367
41000
90970
57860
17098
57000
27908
37298
22460
28872
21960
22032
21875
31285
35404
9446
34611
68022
64854
30000
19668
32198
42349
50280
14000
35459
20543
21780
41100
22277
21951
43261
47719
28975
54450
35002
24139
19176
36457
24740
18686
20011
35661
150000
33738
34801
44171
16401
46580
22900
55584
28130
43156
32909
31229
67698
9173
21099
12174
22367
14303
84300
23418
71329
91379
52229
7040
17546
55715
36283
12414
13381
54968
23589
7649
20000
65601
10674
11200
4566
14686
78881
69000
18500
11270
28000
9952
26465
75000
85895
52000
20390
4653
19931
17052
33123
48913
27148
77000
16238
86256
16442
16039
30823
46714
66900
71062
79183
46120
60880
59150
86980
35000
33000
24000
29000
44000
23746
38000
53331
23865
67437
22192
13285
25000
36000
18132
33388
38541
22071
31697
32962
23743
23000
29935
65882
49989
73000
17148
11432
46287
13175
40502
36193
30916
21895
57000
43000
51000
8963
141000
51750
20220
24960
16309
9675
4309
17279
84000
11943
17660
54669
49626
16593
28609
31745
36376
39080
56680
24610
28365
30754
39225
35633
12057
56617
65442
34277
14567
17714
17995
42199
24482
27751
15135
12888
18858
54900
37784
13793
24000
50795
64166
20913
34638
21544
13385
19715
14599
41051
42357
20915
43405
8251
6113
26157
52451
31316
11850
33430
59300
6983
26622
8613
53707
41904
33278
4414
32351
26193
12134
21123
33931
19885
36975
58008
40405
32725
14257
3291
11675
2807
24176
30025
13171
10172
20253
8583
18842
9914
19150
19780
19502
9976
28033
24882
8932
31473
355
6721
23589
2865
6275
13036
13046
11468
150
9000
27268
30001
148
390
25186
10559
53501
2347
31693
21145
31010
27809
24512
21786
31501
29978
23901
41626
8150
25065
36320
7287
25413
9701
15197
16523
8044
13423
12096
18410
24568
36121
17369
14998
12445
11066
7174
33154
12977
16748
8602
13166
10385
16544
13173
10498
13666
3593
39026
14439
20155
10164
15156
17071
14888
11074
30031
19875
10
27695
14542
23971
35482
3055
19658
15950
500
11881
6291
11211
15126
1360
58625
2519
1620
34697
15772
32540
18303
16007
19438
5008
31571
18752
11925
8243
19700
36493
21261
6730
1360
15666
12076
16283
40599
5826
23365
17517
24183
1546
15635
12051
13649
25000
20169
19654
20949
11737
25223
16912
16044
14751
19458
10018
44000
20607
27735
19520
14485
1094
19451
69664
15111
23151
24102
19889
20393
6144
19402
21501
33402
20857
19287
28880
6240
21054
3712
39344
35950
30920
23555
10160
25580
11605
13760
16220
25997
12935
12935
14143
7179
11342
1310
7050
23755
35753
15896
2417
42761
9335
6351
6365
7812
7718
11480
34644
30500
8525
37392
29000
40000
65143
25629
22314
40003
41700
32465
21680
10543
17008
8525
15182
19505
23850
34136
2127
4002
38385
11730
9917
402
5300
1157
25568
34486
7235
23427
10426
13007
71808
30362
1542
860
32084
759
7378
30000
11949
13570
17997
16409
15951
13944
1000
1000
41758
21038
30678
31839
17421
16799
25978
20208
26779
14453
2967
16490
15378
37756
5000
21304
37688
30582
44651
14887
5000
6640
13658
26333
21882
11459
13000
24594
22333
20662
2509
22794
33344
50963
19751
13534
23841
23499
9572
13937
19062
4122
11015
31096
5000
5000
12453
14408
6598
12589
6746
31964
19151
12863
11705
13218
4000
22744
33248
15212
8441
12143
10967
26200
3305
14347
21477
21425
13348
15261
3552
999
58025
1996
8490
5519
11283
11065
4883
5253
6500
11000
6545
31249
7746
8622
16987
22024
19702
19252
12607
1500
13229
50
6010
17452
25052
42248
14252
18822
2438
3708
14876
21875
26850
15172
5709
64477
15735
35354
32236
35569
44651
1118
1546
1707
20546
7642
718
16934
27314
2290
11265
12515
28500
17000
6500
10596
8800
4
2411
2541
2642
17859
2136
41000
10687
12552
2845
25909
4883
3000
20377
5963
3500
13873
41000
7900
250
16492
37313
50853
9674
18781
9601
21672
5519
11283
23754
36451
22935
12510
6006
12880
27357
8660
12420
1000
17047
350
3356
9779
10000
26939
14338
16339
24086
7973
11127
16802
14040
25254
26555
34500
1915
34556
28900
4110
20563
29540
35920
13397
21837
2611
19775
8727
4263
6064
9927
43788
21022
2863
12584
21127
61347
22170
85281
17817
30427
1205
525
21205
13951
9059
1472
1424
1614
1114
1208
22181
23357
37430
27700
2570
3116
28335
20294
9599
17872
25148
2106
6183
3452
2540
19856
10125
25318
36473
25688
19506
11932
26858
9484
21596
9280
34182
27372
27537
15048
21561
32674
37555
21971
14923
17757
19057
24807
13765
25912
6130
5883
36010
31570
15416
35256
9813
19526
37500
15453
24317
31430
49000
11395
8121
23332
33691
28531
34211
25152
31234
5346
10500
22972
21421
14281
52496
15439
32251
372
3282
20001
3868
38153
27884
10890
32589
10119
17571
5441
26114
5051
9411
15980
20323
10837
10000
12447
6877
3784
29926
22458
4848
23741
12114
21913
2114
12984
5933
2014
27441
41293
8951
41562
11379
11669
6774
5
10
16376
27577
31294
9775
5426
301
1723
10
28601
28809
7212
5104
6099
13991
8224
12380
25127
12564
15514
4454
20205
13114
9114
23114
12844
23861
11204
28843
48653
31830
20600
8619
5900
33000
15500
20000
19000
18200
12000
6000
25
11341
26270
19558
14829
15
3758
2333
4301
38551
18507
25
25
25
9233
15255
36280
23700
23945
7866
5252
43841
45536
20200
3500
12512
16197
14400
5600
3500
3500
17300
8208
7292
16791
21588
14636
12098
36787
28707
15023
11945
10407
20605
37336
17558
33000
30125
7824
9148
29483
33000
12170
22438
21232
7032
6562
31643
11500
17047
21000
12355
15929
1400
30061
32574
64500
17000
50
50
30212
21000
25300
5600
900
42460
39075
35979
21309
17290
20215
27000
389
4679
11561
1000
10529
10800
33882
17987
11594
20460
16180
9498
1862
1000
15830
33564
9961
3222
2850
33808
42318
26000
19238
7065
6942
6900
7640
19967
46223
27300
16220
28447
18898
45725
9451
5691
2614
35745
53110
14309
12736
10947
8800
8239
6118
22673
9199
7669
46406
6628
45451
17766
11599
26984
2643
11857
10742
9659
19640
15788
5560
2839
3765
7111
4532
3565
11262
6030
8428
12465
24304
60226
10987
4627
17935
21586
10437
23909
11367
30577
4610
5409
17318
12005
25078
15655
9303
1585
8606
1527
6878
10073
14212
9451
17291
9449
21780
30670
8539
18898
9995
21637
9924
20472
69269
23225
20741
20754
10904
7359
34551
16218
1855
24333
11618
10668
7670
40037
12590
19714
8755
17945
20604
26210
25638
14207
11828
27422
25496
14312
46993
10266
21303
18572
15113
22313
25453
31150
6982
2902
6374
8752
17059
36905
1000
1000
1000
6292
16933
12673
21400
11879
4146
10845
32512
17650
1791
30191
1500
43298
40771
14086
13278
1500
1500
15000
23000
31947
30000
7385
16125
24036
44103
15000
25332
27000
15311
18478
13100
31060
9300
19000
22558
36533
9749
8642
7500
32082
15747
23887
5985
17545
21632
13772
40906
14232
9459
9899
22722
22749
6482
6414
14716
11773
13523
20732
30465
9989
4509
15472
11394
14619
12616
4930
22599
14130
14680
36000
11378
38285
9447
7639
36376
8434
22384
30023
22678
23786
13306
3200
458
34113
12118
25374
41564
279
812
15086
40138
33000
10204
21540
18015
15138
4612
6537
11345
3000
5000
5650
5000
51830
7749
5193
38855
10108
15981
40150
9529
6978
32851
23322
16499
8751
11377
10250
8680
29837
2500
20815
4891
3308
37000
28023
18265
9895
19452
23072
51820
15500
23530
2272
27198
12125
4346
10316
10438
24128
13207
15998
30100
48271
5600
12997
31245
6929
3365
1848
23540
26480
3906
21010
44000
15844
42305
32603
5100
1900
8285
35969
8000
14497
18381
15064
9800
8000
12987
26556
33663
8500
13608
20204
40389
19321
30000
60000
64996
8890
22864
10489
25639
15996
12590
15124
20496
12000
14000
14850
43000
54049
54182
12496
16999
40667
50000
